11332;STOCKHOLM
11333;STOCKHOLM
11335;STOCKHOLM
11336;STOCKHOLM
11337;STOCKHOLM
11338;STOCKHOLM
11339;STOCKHOLM
11340;STOCKHOLM
11341;STOCKHOLM
11342;STOCKHOLM
11343;STOCKHOLM
11344;STOCKHOLM
11345;STOCKHOLM
11346;STOCKHOLM
11347;STOCKHOLM
11348;STOCKHOLM
11349;STOCKHOLM
11350;STOCKHOLM
11351;STOCKHOLM
11352;STOCKHOLM
11353;STOCKHOLM
11354;STOCKHOLM
11355;STOCKHOLM
11356;STOCKHOLM
11357;STOCKHOLM
11358;STOCKHOLM
11359;STOCKHOLM
11360;STOCKHOLM
11361;STOCKHOLM
11362;STOCKHOLM
11364;STOCKHOLM
11415;STOCKHOLM
11416;STOCKHOLM
11417;STOCKHOLM
11418;STOCKHOLM
11419;STOCKHOLM
11420;STOCKHOLM
11421;STOCKHOLM
11422;STOCKHOLM
11423;STOCKHOLM
11424;STOCKHOLM
11425;STOCKHOLM
11426;STOCKHOLM
11427;STOCKHOLM
11428;STOCKHOLM
11429;STOCKHOLM
11430;STOCKHOLM
11431;STOCKHOLM
11432;STOCKHOLM
11433;STOCKHOLM
11434;STOCKHOLM
11435;STOCKHOLM
11436;STOCKHOLM
11437;STOCKHOLM
11438;STOCKHOLM
11439;STOCKHOLM
11440;STOCKHOLM
11441;STOCKHOLM
11442;STOCKHOLM
11443;STOCKHOLM
11444;STOCKHOLM
11445;STOCKHOLM
11446;STOCKHOLM
11447;STOCKHOLM
11448;STOCKHOLM
11449;STOCKHOLM
11450;STOCKHOLM
11451;STOCKHOLM
11452;STOCKHOLM
11453;STOCKHOLM
11454;STOCKHOLM
11455;STOCKHOLM
11456;STOCKHOLM
11457;STOCKHOLM
11458;STOCKHOLM
11459;STOCKHOLM
11460;STOCKHOLM
11520;STOCKHOLM
11521;STOCKHOLM
11522;STOCKHOLM
11523;STOCKHOLM
11524;STOCKHOLM
11525;STOCKHOLM
11526;STOCKHOLM
11527;STOCKHOLM
11528;STOCKHOLM
11529;STOCKHOLM
11530;STOCKHOLM
11531;STOCKHOLM
11532;STOCKHOLM
11533;STOCKHOLM
11534;STOCKHOLM
11535;STOCKHOLM
11536;STOCKHOLM
11537;STOCKHOLM
11538;STOCKHOLM
11539;STOCKHOLM
11540;STOCKHOLM
11541;STOCKHOLM
11542;STOCKHOLM
11543;STOCKHOLM
11545;STOCKHOLM
11550;STOCKHOLM
11551;STOCKHOLM
11553;STOCKHOLM
11557;STOCKHOLM
11558;STOCKHOLM
11559;STOCKHOLM
11620;STOCKHOLM
11621;STOCKHOLM
11622;STOCKHOLM
11623;STOCKHOLM
11624;STOCKHOLM
11625;STOCKHOLM
11628;STOCKHOLM
11629;STOCKHOLM
11630;STOCKHOLM
11631;STOCKHOLM
11632;STOCKHOLM
11633;STOCKHOLM
11634;STOCKHOLM
11635;STOCKHOLM
11636;STOCKHOLM
11637;STOCKHOLM
11638;STOCKHOLM
11639;STOCKHOLM
11640;STOCKHOLM
11641;STOCKHOLM
11642;STOCKHOLM
11643;STOCKHOLM
11644;STOCKHOLM
11645;STOCKHOLM
11646;STOCKHOLM
11647;STOCKHOLM
11648;STOCKHOLM
11661;STOCKHOLM
11662;STOCKHOLM
11663;STOCKHOLM
11664;STOCKHOLM
11665;STOCKHOLM
11666;STOCKHOLM
11667;STOCKHOLM
11668;STOCKHOLM
11726;STOCKHOLM
11727;STOCKHOLM
11728;STOCKHOLM
11729;STOCKHOLM
11730;STOCKHOLM
11731;STOCKHOLM
11732;STOCKHOLM
11733;STOCKHOLM
11734;STOCKHOLM
11735;STOCKHOLM
11736;STOCKHOLM
11737;STOCKHOLM
11738;STOCKHOLM
11739;STOCKHOLM
11740;STOCKHOLM
11741;STOCKHOLM
11743;STOCKHOLM
11750;STOCKHOLM
11756;STOCKHOLM
11757;STOCKHOLM
11758;STOCKHOLM
11759;STOCKHOLM
11760;STOCKHOLM
11761;STOCKHOLM
11762;STOCKHOLM
11763;STOCKHOLM
11764;STOCKHOLM
11765;STOCKHOLM
11766;STOCKHOLM
11767;STOCKHOLM
11768;STOCKHOLM
11769;STOCKHOLM
11775;STOCKHOLM
11820;STOCKHOLM
11821;STOCKHOLM
11822;STOCKHOLM
11823;STOCKHOLM
11824;STOCKHOLM
11825;STOCKHOLM
11826;STOCKHOLM
11827;STOCKHOLM
11828;STOCKHOLM
11829;STOCKHOLM
11830;STOCKHOLM
11842;STOCKHOLM
11846;STOCKHOLM
11847;STOCKHOLM
11848;STOCKHOLM
11849;STOCKHOLM
11850;STOCKHOLM
11851;STOCKHOLM
11852;STOCKHOLM
11853;STOCKHOLM
11854;STOCKHOLM
11855;STOCKHOLM
11856;STOCKHOLM
11857;STOCKHOLM
11858;STOCKHOLM
11859;STOCKHOLM
11860;STOCKHOLM
11861;STOCKHOLM
11862;STOCKHOLM
11863;STOCKHOLM
11864;STOCKHOLM
11865;STOCKHOLM
11866;STOCKHOLM
11867;STOCKHOLM
11869;STOCKHOLM
12030;STOCKHOLM
12031;STOCKHOLM
12038;ÅRSTA
12039;ÅRSTA
12040;ÅRSTA
12044;ÅRSTA
12047;ENSKEDE GÅRD
12048;ENSKEDE GÅRD
12050;ÅRSTA
12051;ÅRSTA
12052;ÅRSTA
12053;ÅRSTA
12054;ÅRSTA
12055;ÅRSTA
12056;ÅRSTA
12057;ÅRSTA
12058;ÅRSTA
12059;ÅRSTA
12060;ÅRSTA
12061;STOCKHOLM
12062;STOCKHOLM
12063;STOCKHOLM
12064;STOCKHOLM
12065;STOCKHOLM
12066;STOCKHOLM
12067;STOCKHOLM
12068;STOCKHOLM
12069;STOCKHOLM
12070;STOCKHOLM
12071;STOCKHOLM
12079;STOCKHOLM
12130;ENSKEDEDALEN
12131;ENSKEDEDALEN
12132;ENSKEDEDALEN
12133;ENSKEDEDALEN
12134;ENSKEDEDALEN
12135;JOHANNESHOV
12136;JOHANNESHOV
12137;JOHANNESHOV
12138;JOHANNESHOV
12139;JOHANNESHOV
12140;JOHANNESHOV
12143;JOHANNESHOV
12144;JOHANNESHOV
12145;JOHANNESHOV
12146;JOHANNESHOV
12147;JOHANNESHOV
12148;JOHANNESHOV
12149;JOHANNESHOV
12150;JOHANNESHOV
12151;JOHANNESHOV
12152;JOHANNESHOV
12153;JOHANNESHOV
12154;JOHANNESHOV
12155;JOHANNESHOV
12156;JOHANNESHOV
12162;JOHANNESHOV
12163;JOHANNESHOV
12177;JOHANNESHOV
12231;ENSKEDE
12232;ENSKEDE
12233;ENSKEDE
12234;ENSKEDE
12237;ENSKEDE
12238;ENSKEDE
12239;ENSKEDE
12240;ENSKEDE
12241;ENSKEDE
12242;ENSKEDE
12243;ENSKEDE
12244;ENSKEDE
12245;ENSKEDE
12246;ENSKEDE
12247;ENSKEDE
12248;ENSKEDE
12249;ENSKEDE
12260;ENSKEDE
12262;ENSKEDE
12263;ENSKEDE
12264;ENSKEDE
12265;ENSKEDE
12266;ENSKEDE
12332;FARSTA
12333;FARSTA
12334;FARSTA
12341;FARSTA
12342;FARSTA
12343;FARSTA
12344;FARSTA
12346;FARSTA
12347;FARSTA
12348;FARSTA
12349;FARSTA
12350;FARSTA
12352;FARSTA
12355;FARSTA
12356;FARSTA
12357;FARSTA
12358;FARSTA
12359;FARSTA
12360;FARSTA
12363;FARSTA
12371;FARSTA
12372;FARSTA
12373;FARSTA
12430;BANDHAGEN
12431;BANDHAGEN
12432;BANDHAGEN
12433;BANDHAGEN
12450;BANDHAGEN
12451;BANDHAGEN
12452;BANDHAGEN
12453;BANDHAGEN
12454;BANDHAGEN
12455;BANDHAGEN
12456;BANDHAGEN
12457;BANDHAGEN
12458;BANDHAGEN
12459;BANDHAGEN
12461;BANDHAGEN
12462;BANDHAGEN
12463;BANDHAGEN
12464;BANDHAGEN
12465;BANDHAGEN
12466;BANDHAGEN
12467;BANDHAGEN
12470;BANDHAGEN
12471;BANDHAGEN
12472;BANDHAGEN
12473;BANDHAGEN
12474;BANDHAGEN
12475;BANDHAGEN
12476;BANDHAGEN
12530;ÄLVSJÖ
12531;ÄLVSJÖ
12532;ÄLVSJÖ
12533;ÄLVSJÖ
12534;ÄLVSJÖ
12535;ÄLVSJÖ
12540;ÄLVSJÖ
12541;ÄLVSJÖ
12542;ÄLVSJÖ
12543;ÄLVSJÖ
12544;ÄLVSJÖ
12545;ÄLVSJÖ
12546;ÄLVSJÖ
12551;ÄLVSJÖ
12552;ÄLVSJÖ
12553;ÄLVSJÖ
12554;ÄLVSJÖ
12555;ÄLVSJÖ
12556;ÄLVSJÖ
12557;ÄLVSJÖ
12558;ÄLVSJÖ
12559;ÄLVSJÖ
12560;ÄLVSJÖ
12570;ÄLVSJÖ
12571;ÄLVSJÖ
12572;ÄLVSJÖ
12573;ÄLVSJÖ
12574;ÄLVSJÖ
12626;HÄGERSTEN
12628;HÄGERSTEN
12629;HÄGERSTEN
12630;HÄGERSTEN
12631;HÄGERSTEN
12632;HÄGERSTEN
12633;HÄGERSTEN
12634;HÄGERSTEN
12635;HÄGERSTEN
12636;HÄGERSTEN
12637;HÄGERSTEN
12638;HÄGERSTEN
12639;HÄGERSTEN
12640;HÄGERSTEN
12641;HÄGERSTEN
12642;HÄGERSTEN
12647;HÄGERSTEN
12648;HÄGERSTEN
12649;HÄGERSTEN
12650;HÄGERSTEN
12651;HÄGERSTEN
12652;HÄGERSTEN
12653;HÄGERSTEN
12654;HÄGERSTEN
12655;HÄGERSTEN
12677;HÄGERSTEN
12678;HÄGERSTEN
12679;HÄGERSTEN
12730;SKÄRHOLMEN
12731;SKÄRHOLMEN
12732;SKÄRHOLMEN
12733;SKÄRHOLMEN
12734;SKÄRHOLMEN
12736;SKÄRHOLMEN
12737;SKÄRHOLMEN
12738;SKÄRHOLMEN
12739;SKÄRHOLMEN
12740;SKÄRHOLMEN
12741;SKÄRHOLMEN
12742;SKÄRHOLMEN
12743;SKÄRHOLMEN
12744;SKÄRHOLMEN
12745;SKÄRHOLMEN
12746;SKÄRHOLMEN
12747;SKÄRHOLMEN
12748;SKÄRHOLMEN
12749;SKÄRHOLMEN
12755;SKÄRHOLMEN
12761;SKÄRHOLMEN
12830;SKARPNÄCK
12831;SKARPNÄCK
12832;SKARPNÄCK
12833;SKARPNÄCK
12834;SKARPNÄCK
12835;SKARPNÄCK
12836;SKARPNÄCK
12838;SKARPNÄCK
12839;SKARPNÄCK
12841;BAGARMOSSEN
12842;BAGARMOSSEN
12843;BAGARMOSSEN
12844;BAGARMOSSEN
12845;BAGARMOSSEN
12846;BAGARMOSSEN
12847;BAGARMOSSEN
12848;BAGARMOSSEN
12862;SKÖNDAL
12863;SKÖNDAL
12864;SKÖNDAL
12865;SKÖNDAL
12866;SKÖNDAL
12867;SKÖNDAL
12868;SKÖNDAL
12869;SKÖNDAL
12930;HÄGERSTEN
12931;HÄGERSTEN
12932;HÄGERSTEN
12933;HÄGERSTEN
12934;HÄGERSTEN
12935;HÄGERSTEN
12936;HÄGERSTEN
12937;HÄGERSTEN
12938;HÄGERSTEN
12939;HÄGERSTEN
12940;HÄGERSTEN
12941;HÄGERSTEN
12942;HÄGERSTEN
12943;HÄGERSTEN
12944;HÄGERSTEN
12945;HÄGERSTEN
12946;HÄGERSTEN
12947;HÄGERSTEN
12948;HÄGERSTEN
12949;HÄGERSTEN
12950;HÄGERSTEN
12951;HÄGERSTEN
12952;HÄGERSTEN
12953;HÄGERSTEN
12954;HÄGERSTEN
12955;HÄGERSTEN
12956;HÄGERSTEN
13025;INGMARSÖ
13032;GRINDA
13033;GÄLLNÖBY
13034;SKÄLVIK
13036;NÄMDÖ
13038;RUNMARÖ
13039;SANDHAMN
13041;SOLLENKROKA Ö
13042;STAVSUDDA
13043;MÖJA
13044;HARÖ
13055;ORNÖ
13056;UTÖ
13130;NACKA
13131;NACKA
13132;NACKA
13133;NACKA
13134;NACKA
13135;NACKA
13136;NACKA
13137;NACKA
13138;NACKA
13139;NACKA
13140;NACKA
13141;NACKA
13142;NACKA
13143;NACKA
13144;NACKA
13145;NACKA
13146;NACKA
13147;NACKA
13148;NACKA
13149;NACKA
13150;SALTSJÖ-DUVNÄS
13152;NACKA STRAND
13153;NACKA
13154;NACKA
13155;NACKA
13160;NACKA
13161;NACKA
13162;NACKA
13165;NACKA
13171;NACKA
13172;NACKA
13173;NACKA
13230;SALTSJÖ-BOO
13231;SALTSJÖ-BOO
13232;SALTSJÖ-BOO
13233;SALTSJÖ-BOO
13234;SALTSJÖ-BOO
13235;SALTSJÖ-BOO
13236;SALTSJÖ-BOO
13237;SALTSJÖ-BOO
13238;SALTSJÖ-BOO
13239;SALTSJÖ-BOO
13240;SALTSJÖ-BOO
13241;SALTSJÖ-BOO
13242;SALTSJÖ-BOO
13243;SALTSJÖ-BOO
13244;SALTSJÖ-BOO
13245;SALTSJÖ-BOO
13246;SALTSJÖ-BOO
13247;SALTSJÖ-BOO
13248;SALTSJÖ-BOO
13249;SALTSJÖ-BOO
13252;SALTSJÖ-BOO
13331;SALTSJÖBADEN
13332;SALTSJÖBADEN
13333;SALTSJÖBADEN
13334;SALTSJÖBADEN
13335;SALTSJÖBADEN
13336;SALTSJÖBADEN
13337;SALTSJÖBADEN
13338;SALTSJÖBADEN
13339;SALTSJÖBADEN
13341;SALTSJÖBADEN
13342;SALTSJÖBADEN
13343;SALTSJÖBADEN
13344;SALTSJÖBADEN
13349;SALTSJÖBADEN
13431;GUSTAVSBERG
13432;GUSTAVSBERG
13433;GUSTAVSBERG
13434;GUSTAVSBERG
13435;GUSTAVSBERG
13436;GUSTAVSBERG
13437;GUSTAVSBERG
13438;GUSTAVSBERG
13439;GUSTAVSBERG
13440;GUSTAVSBERG
13441;GUSTAVSBERG
13442;GUSTAVSBERG
13443;GUSTAVSBERG
13444;GUSTAVSBERG
13460;INGARÖ
13461;INGARÖ
13462;INGARÖ
13463;INGARÖ
13464;INGARÖ
13465;INGARÖ
13466;INGARÖ
13467;INGARÖ
13469;INGARÖ
13530;TYRESÖ
13533;TYRESÖ
13534;TYRESÖ
13535;TYRESÖ
13536;TYRESÖ
13537;TYRESÖ
13539;TYRESÖ
13540;TYRESÖ
13541;TYRESÖ
13542;TYRESÖ
13543;TYRESÖ
13544;TYRESÖ
13545;TYRESÖ
13546;TYRESÖ
13547;TYRESÖ
13548;TYRESÖ
13549;TYRESÖ
13550;TYRESÖ
13551;TYRESÖ
13552;TYRESÖ
13553;TYRESÖ
13554;TYRESÖ
13555;TYRESÖ
13558;TYRESÖ
13559;TYRESÖ
13560;TYRESÖ
13561;TYRESÖ
13562;TYRESÖ
13563;TYRESÖ
13567;TYRESÖ
13568;TYRESÖ
13569;TYRESÖ
13570;STOCKHOLM
13637;HANDEN
13638;HANDEN
13639;HANDEN
13640;HANDEN
13641;HANDEN
13642;HANDEN
13643;HANDEN
13644;HANDEN
13645;HANDEN
13646;HANDEN
13647;HANINGE
13648;HANDEN
13649;VEGA
13650;JORDBRO
13659;VENDELSÖ
13660;BRANDBERGEN
13661;BRANDBERGEN
13662;BRANDBERGEN
13663;BRANDBERGEN
13664;HANINGE
13665;SÖDERBY
13666;VENDELSÖ
13667;VENDELSÖ
13668;VENDELSÖ
13669;VENDELSÖ
13670;VENDELSÖ
13671;VENDELSÖ
13672;VENDELSÖ
13673;VENDELSÖ
13674;NORRBY
13675;VENDELSÖ
13731;VÄSTERHANINGE
13732;VÄSTERHANINGE
13734;VÄSTERHANINGE
13736;VÄSTERHANINGE
13737;VÄSTERHANINGE
13738;VÄSTERHANINGE
13739;VÄSTERHANINGE
13740;VÄSTERHANINGE
13741;VÄSTERHANINGE
13742;VÄSTERHANINGE
13743;VÄSTERHANINGE
13754;TUNGELSTA
13755;TUNGELSTA
13756;TUNGELSTA
13757;TUNGELSTA
13761;JORDBRO
13762;JORDBRO
13763;JORDBRO
13764;JORDBRO
13765;JORDBRO
13766;JORDBRO
13767;JORDBRO
13768;JORDBRO
13770;DALARÖ
13771;DALARÖ
13791;VÄSTERHANINGE
13792;TUNGELSTA
13793;TUNGELSTA
13794;NORRA SORUNDA
13795;ÖSTERHANINGE
13796;GÅLÖ
13797;ÅRSTA HAVSBAD
13830;ÄLTA
13831;ÄLTA
13832;ÄLTA
13833;ÄLTA
13834;ÄLTA
13835;ÄLTA
13836;ÄLTA
13837;ÄLTA
13839;ÄLTA
13840;ÄLTA
13930;VÄRMDÖ
13931;VÄRMDÖ
13932;VÄRMDÖ
13933;VÄRMDÖ
13934;VÄRMDÖ
13935;VÄRMDÖ
13936;VÄRMDÖ
13940;VÄRMDÖ
13941;VÄRMDÖ
13950;VÄRMDÖ
13951;VÄRMDÖ
13952;VÄRMDÖ
13953;VÄRMDÖ
13954;VÄRMDÖ
13955;VÄRMDÖ
13956;VÄRMDÖ
13960;VÄRMDÖ
13970;STAVSNÄS
13971;STAVSNÄS
13972;DJURHAMN
13973;DJURHAMN
13974;DJURHAMN
13975;DJURHAMN
13990;VÄRMDÖ
14130;HUDDINGE
14131;HUDDINGE
14132;HUDDINGE
14133;HUDDINGE
14134;HUDDINGE
14135;HUDDINGE
14137;HUDDINGE
14138;HUDDINGE
14139;HUDDINGE
14140;HUDDINGE
14141;HUDDINGE
14142;HUDDINGE
14143;HUDDINGE
14144;HUDDINGE
14145;HUDDINGE
14146;HUDDINGE
14147;HUDDINGE
14148;HUDDINGE
14149;HUDDINGE
14150;HUDDINGE
14151;HUDDINGE
14152;HUDDINGE
14153;HUDDINGE
14154;HUDDINGE
14155;HUDDINGE
14156;HUDDINGE
14159;HUDDINGE
14160;HUDDINGE
14161;HUDDINGE
14162;HUDDINGE
14163;HUDDINGE
14168;HUDDINGE
14169;HUDDINGE
14170;SEGELTORP
14171;SEGELTORP
14172;SEGELTORP
14173;SEGELTORP
14174;SEGELTORP
14175;KUNGENS KURVA
14191;HUDDINGE
14192;HUDDINGE
14230;SKOGÅS
14231;SKOGÅS
14232;SKOGÅS
14233;SKOGÅS
14234;SKOGÅS
14235;SKOGÅS
14240;SKOGÅS
14241;SKOGÅS
14242;SKOGÅS
14243;SKOGÅS
14250;SKOGÅS
14251;SKOGÅS
14252;SKOGÅS
14260;TRÅNGSUND
14261;TRÅNGSUND
14262;TRÅNGSUND
14263;TRÅNGSUND
14264;TRÅNGSUND
14265;TRÅNGSUND
14266;TRÅNGSUND
14291;SKOGÅS
14330;VÅRBY
14331;VÅRBY
14332;VÅRBY
14340;VÅRBY
14341;VÅRBY
14342;VÅRBY
14343;VÅRBY
14344;VÅRBY
14345;VÅRBY
14346;VÅRBY
14347;VÅRBY
14430;RÖNNINGE
14431;RÖNNINGE
14432;RÖNNINGE
14433;RÖNNINGE
14437;RÖNNINGE
14440;RÖNNINGE
14442;RÖNNINGE
14444;RÖNNINGE
14451;RÖNNINGE
14452;RÖNNINGE
14461;RÖNNINGE
14462;RÖNNINGE
14463;RÖNNINGE
14464;RÖNNINGE
14550;NORSBORG
14551;NORSBORG
14552;NORSBORG
14553;NORSBORG
14556;NORSBORG
14557;NORSBORG
14558;NORSBORG
14559;NORSBORG
14560;NORSBORG
14563;NORSBORG
14564;NORSBORG
14565;NORSBORG
14567;NORSBORG
14568;NORSBORG
14569;NORSBORG
14570;NORSBORG
14571;NORSBORG
14572;NORSBORG
14573;NORSBORG
14574;NORSBORG
14590;NORSBORG
14630;TULLINGE
14631;TULLINGE
14632;TULLINGE
14633;TULLINGE
14634;TULLINGE
14636;TULLINGE
14637;TULLINGE
14638;TULLINGE
14640;TULLINGE
14641;TULLINGE
14645;TULLINGE
14646;TULLINGE
14648;TULLINGE
14649;TULLINGE
14650;TULLINGE
14652;TULLINGE
14653;TULLINGE
14654;TULLINGE
14730;TUMBA
14731;TUMBA
14732;TUMBA
14733;TUMBA
14734;TUMBA
14739;TUMBA
14740;TUMBA
14741;TUMBA
14742;TUMBA
14743;TUMBA
14744;TUMBA
14745;TUMBA
14746;TUMBA
14750;TUMBA
14751;TUMBA
14752;TUMBA
14753;TUMBA
14754;TUMBA
14755;TUMBA
14760;UTTRAN
14761;UTTRAN
14762;UTTRAN
14763;UTTRAN
14770;GRÖDINGE
14771;GRÖDINGE
14791;GRÖDINGE
14792;GRÖDINGE
14830;ÖSMO
14831;ÖSMO
14832;ÖSMO
14833;ÖSMO
14834;ÖSMO
14835;ÖSMO
14840;SEGERSÄNG
14860;STORA VIKA
14870;SORUNDA
14871;SORUNDA
14891;ÖSMO
14892;ÖSMO
14895;MUSKÖ
14896;SORUNDA
14897;SORUNDA
14930;NYNÄSHAMN
14931;NYNÄSHAMN
14932;NYNÄSHAMN
14933;NYNÄSHAMN
14934;NYNÄSHAMN
14935;NYNÄSHAMN
14940;NYNÄSHAMN
14941;NYNÄSHAMN
14943;NYNÄSHAMN
14945;NYNÄSHAMN
14950;NYNÄSHAMN
14951;NYNÄSHAMN
14991;NYNÄSHAMN
14992;NYNÄSHAMN
14995;NYNÄSHAMN
15132;SÖDERTÄLJE
15133;SÖDERTÄLJE
15134;SÖDERTÄLJE
15135;SÖDERTÄLJE
15136;SÖDERTÄLJE
15137;SÖDERTÄLJE
15138;SÖDERTÄLJE
15139;SÖDERTÄLJE
15140;SÖDERTÄLJE
15144;SÖDERTÄLJE
15145;SÖDERTÄLJE
15146;SÖDERTÄLJE
15147;SÖDERTÄLJE
15148;SÖDERTÄLJE
15150;ENHÖRNA
15152;SÖDERTÄLJE
15153;SÖDERTÄLJE
15154;SÖDERTÄLJE
15155;SÖDERTÄLJE
15156;SÖDERTÄLJE
15157;SÖDERTÄLJE
15159;SÖDERTÄLJE
15160;SÖDERTÄLJE
15161;SÖDERTÄLJE
15162;SÖDERTÄLJE
15163;SÖDERTÄLJE
15164;SÖDERTÄLJE
15165;SÖDERTÄLJE
15166;SÖDERTÄLJE
15168;SÖDERTÄLJE
15171;SÖDERTÄLJE
15172;SÖDERTÄLJE
15173;SÖDERTÄLJE
15196;ENHÖRNA
15230;SÖDERTÄLJE
15231;SÖDERTÄLJE
15240;SÖDERTÄLJE
15241;SÖDERTÄLJE
15242;SÖDERTÄLJE
15243;SÖDERTÄLJE
15248;SÖDERTÄLJE
15249;SÖDERTÄLJE
15250;SÖDERTÄLJE
15251;SÖDERTÄLJE
15252;SÖDERTÄLJE
15254;SÖDERTÄLJE
15256;SÖDERTÄLJE
15257;SÖDERTÄLJE
15258;SÖDERTÄLJE
15259;SÖDERTÄLJE
15270;SÖDERTÄLJE
15271;SÖDERTÄLJE
15295;SÖDERTÄLJE
15297;SÖDERTÄLJE
15330;JÄRNA
15331;JÄRNA
15332;JÄRNA
15335;JÄRNA
15336;JÄRNA
15337;JÄRNA
15338;JÄRNA
15360;MÖLNBO
15371;HÖLÖ
15391;JÄRNA
15392;HÖLÖ
15393;MÖRKÖ
15394;HÖLÖ
15395;JÄRNA
15396;MÖLNBO
15530;NYKVARN
15531;NYKVARN
15532;NYKVARN
15533;NYKVARN
15534;NYKVARN
15591;NYKVARN
15592;NYKVARN
15593;NYKVARN
15594;NYKVARN
16243;VÄLLINGBY
16244;VÄLLINGBY
16245;VÄLLINGBY
16246;VÄLLINGBY
16247;VÄLLINGBY
16250;VÄLLINGBY
16252;VÄLLINGBY
16253;VÄLLINGBY
16254;VÄLLINGBY
16255;VÄLLINGBY
16256;VÄLLINGBY
16257;VÄLLINGBY
16258;VÄLLINGBY
16260;VÄLLINGBY
16261;VÄLLINGBY
16262;VÄLLINGBY
16263;VÄLLINGBY
16264;VÄLLINGBY
16265;VÄLLINGBY
16266;VÄLLINGBY
16267;VÄLLINGBY
16268;VÄLLINGBY
16270;VÄLLINGBY
16271;VÄLLINGBY
16272;VÄLLINGBY
16273;VÄLLINGBY
16340;SPÅNGA
16341;SPÅNGA
16342;SPÅNGA
16343;SPÅNGA
16344;SPÅNGA
16345;SPÅNGA
16346;SPÅNGA
16347;SPÅNGA
16350;SPÅNGA
16351;SPÅNGA
16352;SPÅNGA
16353;SPÅNGA
16354;SPÅNGA
16355;SPÅNGA
16356;SPÅNGA
16361;SPÅNGA
16362;SPÅNGA
16363;SPÅNGA
16364;SPÅNGA
16365;SPÅNGA
16366;SPÅNGA
16367;SPÅNGA
16368;SPÅNGA
16370;SPÅNGA
16371;SPÅNGA
16372;SPÅNGA
16373;SPÅNGA
16374;SPÅNGA
16375;SPÅNGA
16430;KISTA
16431;KISTA
16432;KISTA
16433;KISTA
16434;KISTA
16435;KISTA
16436;KISTA
16437;KISTA
16438;KISTA
16439;KISTA
16440;KISTA
16441;KISTA
16442;KISTA
16443;KISTA
16444;KISTA
16445;KISTA
16446;KISTA
16447;KISTA
16448;KISTA
16453;KISTA
16455;KISTA
16471;KISTA
16472;KISTA
16473;KISTA
16474;KISTA
16475;KISTA
16476;KISTA
16477;KISTA
16478;KISTA
16479;KISTA
16552;HÄSSELBY
16553;HÄSSELBY
16554;HÄSSELBY
16555;HÄSSELBY
16556;HÄSSELBY
16557;HÄSSELBY
16558;HÄSSELBY
16559;HÄSSELBY
16560;HÄSSELBY
16561;HÄSSELBY
16562;HÄSSELBY
16563;HÄSSELBY
16564;HÄSSELBY
16565;HÄSSELBY
16566;HÄSSELBY
16570;HÄSSELBY
16571;HÄSSELBY
16572;HÄSSELBY
16573;HÄSSELBY
16574;HÄSSELBY
16575;HÄSSELBY
16576;HÄSSELBY
16577;HÄSSELBY
16578;HÄSSELBY
16731;BROMMA
